intersection_id, city        , timestamp          , north_vehicle_count, south_vehicle_count, east_vehicle_count, west_vehicle_count, vehicle_type_distribution                    , avg_wait_time, queue_length, signal_phase, reward
              1, Chennai     , 2024-01-01 00:00:00,                  24,                  27,                 26,                 25, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        133.36,           18, East-West   , -85.72
             10, Chennai     , 2024-01-10 10:30:00,                  61,                  64,                 56,                 61, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        210.12,          130, East-West   , -165.37
             10, Chennai     , 2024-01-10 12:00:00,                  74,                  75,                 87,                 74, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        214.65,          170, East-West   , -179.99
             10, Chennai     , 2024-01-10 13:30:00,                  80,                  77,                 81,                 74, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        212.75,          172, North-South , -179.45
             10, Chennai     , 2024-01-10 15:00:00,                  68,                  60,                 71,                 64, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        199.99,          151, East-West   , -165.39
             10, Chennai     , 2024-01-10 16:30:00,                  69,                  64,                 61,                 66, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        200.78,          148, North-South , -164.87
             10, Chennai     , 2024-01-10 18:00:00,                  92,                  89,                 96,                 95, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        207.71,          232, East-West   , -194.33
             10, Chennai     , 2024-01-10 19:30:00,                  82,                  90,                 97,                 81, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        208.24,          210, North-South , -187.95
             10, Chennai     , 2024-01-10 21:00:00,                  22,                  23,                 27,                 27, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        144.14,           15, East-West   , -91.18
             10, Chennai     , 2024-01-10 22:30:00,                  25,                  24,                 25,                 23, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        130.94,           13, East-West   , -82.67
             11, Chennai     , 2024-01-11 00:00:00,                  27,                  22,                 25,                 24, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        144.76,           14, North-South , -91.16
             11, Chennai     , 2024-01-11 01:30:00,                  25,                  24,                 25,                 26, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        142.21,           16, North-South , -90.13
             11, Chennai     , 2024-01-11 03:00:00,                  23,                  25,                 24,                 25, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        136.62,           13, North-South , -85.87
             11, Chennai     , 2024-01-11 04:30:00,                  24,                  26,                 26,                 25, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        143.98,           17, North-South , -91.59
             11, Chennai     , 2024-01-11 06:00:00,                  26,                  26,                 26,                 24, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        135.88,           18, North-South , -87.13
             11, Chennai     , 2024-01-11 07:30:00,                  92,                  93,                 98,                 92, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        202.87,          235, North-South , -192.32
             11, Chennai     , 2024-01-11 09:00:00,                  61,                  62,                 61,                 59, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        211.91,          131, North-South , -166.45
             11, Chennai     , 2024-01-11 10:30:00,                  58,                  58,                 58,                 60, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        214.19,          122, East-West   , -165.22
             11, Chennai     , 2024-01-11 12:00:00,                  87,                  72,                 75,                 72, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        217.16,          166, East-West   , -180.3
             11, Chennai     , 2024-01-11 13:30:00,                  86,                  77,                 73,                 79, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        206.52,          175, East-West   , -176.61
             11, Chennai     , 2024-01-11 15:00:00,                  62,                  66,                 67,                 62, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        203.98,          145, North-South , -165.99
             11, Chennai     , 2024-01-11 16:30:00,                  65,                  67,                 59,                 65, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        214.59,          144, East-West   , -171.95
             11, Chennai     , 2024-01-11 18:00:00,                  81,                  92,                 98,                 91, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        211.44,          222, East-West   , -193.56
             11, Chennai     , 2024-01-11 19:30:00,                  88,                  96,                 97,                 87, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        211.15,          228, North-South , -195.39
             11, Chennai     , 2024-01-11 21:00:00,                  25,                  22,                 25,                 24, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        141.54,           12, North-South , -88.73
             11, Chennai     , 2024-01-11 22:30:00,                  22,                  22,                 25,                 25, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        134.64,           10, North-South , -83.88
             12, Chennai     , 2024-01-12 00:00:00,                  27,                  23,                 25,                 24, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        147.79,           15, East-West   , -93.48
             12, Chennai     , 2024-01-12 01:30:00,                  23,                  26,                 25,                 23, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        131.01,           13, North-South , -82.81
             12, Chennai     , 2024-01-12 03:00:00,                  23,                  24,                 22,                 25, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        133.42,           10, East-West   , -83.15
             12, Chennai     , 2024-01-12 04:30:00,                  25,                  25,                 24,                 24, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        147.83,           14, North-South , -93.0
             12, Chennai     , 2024-01-12 06:00:00,                  24,                  22,                 25,                 27, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        135.02,           14, East-West   , -85.31
             12, Chennai     , 2024-01-12 07:30:00,                  94,                  99,                 92,                 98, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        213.57,          243, East-West   , -201.34
             12, Chennai     , 2024-01-12 09:00:00,                  65,                  65,                 60,                 64, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        209.89,          142, North-South , -168.53
             12, Chennai     , 2024-01-12 10:30:00,                  63,                  63,                 62,                 54, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        197.14,          130, North-South , -157.48
             12, Chennai     , 2024-01-12 12:00:00,                  80,                  76,                 78,                 79, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        215.33,          173, East-West   , -181.2
             12, Chennai     , 2024-01-12 13:30:00,                  85,                  75,                 86,                 73, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        219.44,          179, North-South , -185.46
             12, Chennai     , 2024-01-12 15:00:00,                  68,                  62,                 59,                 63, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        211.4 ,          140, East-West   , -169.14
             12, Chennai     , 2024-01-12 16:30:00,                  69,                  60,                 69,                 70, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        210.33,          156, North-South , -173.2
             12, Chennai     , 2024-01-12 18:00:00,                  88,                  83,                 87,                 82, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        206.74,          200, East-West   , -184.34
             12, Chennai     , 2024-01-12 19:30:00,                  88,                  86,                 90,                 88, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        205.82,          212, North-South , -187.39
             12, Chennai     , 2024-01-12 21:00:00,                  23,                  22,                 26,                 24, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        135.56,           11, North-South , -84.64
             12, Chennai     , 2024-01-12 22:30:00,                  23,                  23,                 23,                 24, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        130.15,            9, East-West   , -80.99
             13, Chennai     , 2024-01-13 00:00:00,                  26,                  25,                 24,                 25, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        139.7 ,           16, East-West   , -88.72
             13, Chennai     , 2024-01-13 01:30:00,                  23,                  24,                 24,                 26, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        137.8 ,           13, North-South , -86.78
